120.007286,0.564733,0.486504
120.015617,0.563877,0.486165
120.023949,0.562836,0.485754
120.032280,0.561122,0.485075
120.040611,0.559696,0.484515
120.048943,0.557786,0.483877
120.057274,0.556667,0.483430
120.065605,0.555551,0.482967
120.073936,0.554533,0.482555
120.082268,0.553865,0.482333
120.090599,0.553196,0.482113
120.098930,0.551844,0.481553
120.107262,0.550430,0.481107
120.115593,0.548621,0.480409
120.123924,0.547360,0.479915
120.132256,0.546525,0.479519
120.140587,0.545876,0.479143
120.148926,0.544730,0.478581
120.157249,0.543597,0.478001
120.165588,0.542793,0.477744
120.173920,0.542045,0.477557
120.182251,0.541264,0.477302
120.190582,0.540667,0.477028
120.198914,0.540135,0.476867
120.207245,0.539684,0.476754
120.215576,0.539391,0.476657
120.223907,0.539023,0.476601
120.232239,0.538583,0.476591
120.240570,0.538335,0.476543
120.248901,0.538176,0.476558
120.257233,0.538044,0.476439
120.265564,0.537945,0.476240
120.273895,0.537868,0.476039
120.282227,0.537813,0.475998
120.290558,0.537759,0.475957
120.298889,0.537671,0.475878
120.307220,0.537512,0.475740
120.315552,0.537274,0.475653
120.323883,0.537077,0.475622
120.332214,0.536975,0.475585
120.340546,0.536871,0.475547
120.348877,0.536732,0.475551
120.357208,0.536638,0.475727
120.365540,0.536507,0.475976
120.373871,0.536372,0.476592
120.382202,0.536285,0.477479
120.390533,0.536182,0.478046
120.398865,0.536039,0.478699
120.407196,0.535896,0.479331
120.415527,0.535839,0.479695
120.423859,0.535782,0.480059
120.432198,0.535494,0.480888
120.440521,0.535246,0.481583
120.448860,0.534982,0.482283
120.457191,0.534774,0.482741
120.465523,0.534656,0.482964
120.473854,0.534574,0.483093
120.482185,0.534509,0.483155
120.490517,0.534428,0.483235
120.498848,0.534293,0.483412
120.507179,0.534223,0.483625
120.515511,0.534179,0.484073
120.523842,0.534276,0.484280
120.532173,0.534368,0.484472
120.540504,0.534469,0.484655
120.548836,0.534630,0.484823
120.557167,0.534838,0.485099
120.565498,0.535079,0.485440
120.573830,0.535323,0.485757
120.582161,0.535798,0.486310
120.590492,0.536169,0.486682
120.598824,0.536539,0.486944
120.607155,0.536894,0.487155
120.615486,0.537167,0.487330
120.623817,0.537440,0.487506
120.632149,0.537971,0.487862
120.640480,0.538635,0.488289
120.648811,0.539354,0.488837
120.657143,0.539952,0.489190
120.665474,0.540352,0.489398
120.673805,0.540695,0.489579
120.682137,0.541004,0.489705
120.690468,0.541378,0.489832
120.698807,0.541879,0.489945
120.707130,0.542372,0.489972
120.715469,0.542667,0.489973
120.723801,0.542922,0.489970
120.732132,0.543431,0.489940
120.740463,0.543579,0.489921
120.748795,0.543727,0.489903
120.757126,0.543940,0.489780
120.765457,0.544233,0.489684
120.773788,0.544543,0.489612
120.782120,0.544871,0.489387
120.790451,0.545121,0.489173
120.798782,0.545282,0.489028
120.807114,0.545406,0.488916
120.815445,0.545602,0.488788
120.823776,0.545794,0.488724
120.832108,0.545959,0.488691
120.840439,0.546152,0.488631
120.848770,0.546341,0.488587
120.857101,0.546489,0.488622
120.865433,0.546641,0.488659
120.873764,0.546793,0.488675
120.882095,0.546938,0.488612
120.890427,0.547092,0.488560
120.898758,0.547375,0.488672
120.907089,0.547588,0.488566
120.915421,0.547867,0.488560
120.923752,0.548064,0.488666
120.932083,0.548246,0.488766
120.940414,0.548414,0.488855
120.948746,0.548504,0.488914
120.957077,0.548595,0.488973
120.965408,0.548821,0.489099
120.973740,0.549038,0.489165
120.982071,0.549305,0.489081
120.990402,0.549447,0.488947
120.998734,0.549558,0.488923
121.007072,0.549643,0.488928
121.015404,0.549664,0.488887
121.023735,0.549685,0.488848
121.032066,0.549733,0.488787
121.040398,0.549819,0.488697
121.048729,0.549894,0.488569
121.057060,0.549948,0.488535
121.065392,0.550029,0.488479
121.073723,0.550082,0.488338
121.082054,0.550169,0.488136
121.090385,0.550165,0.487956
121.098717,0.550182,0.487862
121.107048,0.550206,0.487794
121.115379,0.550198,0.487723
121.123711,0.550188,0.487651
121.132042,0.550172,0.487514
121.140373,0.550159,0.487360
121.148705,0.550142,0.487141
121.157036,0.550195,0.486949
121.165367,0.550276,0.486864
121.173698,0.550322,0.486825
121.182030,0.550370,0.486787
121.190361,0.550478,0.486780
121.198692,0.550509,0.486853
121.207024,0.550537,0.486746
121.215355,0.550636,0.486824
121.223686,0.550693,0.486763
121.232018,0.550743,0.486760
121.240349,0.550784,0.486798
121.248680,0.550799,0.486893
121.257011,0.550814,0.486988
121.265343,0.550827,0.487099
121.273682,0.550845,0.487190
121.282005,0.550863,0.487182
121.290344,0.550822,0.487334
121.298676,0.550790,0.487436
121.307007,0.550763,0.487513
121.315338,0.550752,0.487530
121.323669,0.550741,0.487547
121.332001,0.550698,0.487611
121.340332,0.550665,0.487655
121.348663,0.550666,0.487656
121.356995,0.550648,0.487793
121.365326,0.550645,0.487825
121.373657,0.550646,0.487824
121.381989,0.550625,0.487883
121.390320,0.550604,0.487942
121.398651,0.550575,0.487908
121.406982,0.550631,0.487883
121.415314,0.550668,0.487800
121.423645,0.550730,0.487708
121.431976,0.550753,0.487714
121.440308,0.550759,0.487742
121.448639,0.550754,0.487730
121.456970,0.550748,0.487717
121.465302,0.550747,0.487691
121.473633,0.550785,0.487674
121.481964,0.550810,0.487653
121.490295,0.550803,0.487622
121.498627,0.550849,0.487530
121.506958,0.550879,0.487426
121.515289,0.550885,0.487332
121.523621,0.550901,0.487234
121.531952,0.550955,0.487114
121.540283,0.551020,0.486957
121.548615,0.551051,0.486849
121.556953,0.551077,0.486756
121.565285,0.551078,0.486646
121.573616,0.551057,0.486562
121.581947,0.551039,0.486479
121.590279,0.551068,0.486417
121.598610,0.551069,0.486299
121.606941,0.551073,0.486195
121.615273,0.551070,0.486142
121.623604,0.551055,0.486128
121.631935,0.551057,0.486167
121.640266,0.551068,0.486224
121.648598,0.551078,0.486255
121.656929,0.551087,0.486285
121.665260,0.551097,0.486387
121.673592,0.551090,0.486546
121.681923,0.551087,0.486689
121.690254,0.551085,0.486759
121.698586,0.551067,0.486808
121.706917,0.551049,0.486858
121.715248,0.551036,0.487085
121.723579,0.551008,0.487218
121.731911,0.550975,0.487415
121.740242,0.550923,0.487731
121.748573,0.550887,0.487985
121.756905,0.550851,0.488149
121.765236,0.550821,0.488362
121.773567,0.550801,0.488569
121.781898,0.550810,0.488699
121.790230,0.550814,0.488836
121.798561,0.550796,0.489010
121.806892,0.550793,0.489218
121.815224,0.550814,0.489177
121.823555,0.550856,0.489289
121.831886,0.550888,0.489272
121.840225,0.550910,0.489235
121.848557,0.550917,0.489238
121.856888,0.550924,0.489242
121.865219,0.550964,0.489280
121.873550,0.551008,0.489320
121.881882,0.551143,0.489635
121.890213,0.551266,0.489670
121.898544,0.551361,0.489703
121.906876,0.551456,0.489737
121.915207,0.551664,0.489780
121.923538,0.551804,0.489972
121.931870,0.551990,0.490140
121.940201,0.552275,0.490213
121.948532,0.552494,0.490226
121.956863,0.552629,0.490236
121.965195,0.552769,0.490266
121.973526,0.552893,0.490293
121.981857,0.552969,0.490296
121.990189,0.553038,0.490301
121.998520,0.553090,0.490311
122.006851,0.553185,0.490333
122.015182,0.553322,0.490157
122.023514,0.553443,0.490043
122.031845,0.553501,0.489987
122.040176,0.553534,0.489949
122.048508,0.553558,0.489914
122.056839,0.553582,0.489880
122.065170,0.553593,0.489942
122.073502,0.553623,0.489898
