Wall time,Step,Value
1697446412.8413515,0,-1089.3643798828125
1697446495.8513362,4096,-1037.0567626953125
1697446552.442413,8192,-998.067138671875
1697446612.2456355,12288,-923.5936279296875
1697446674.033147,16384,-858.0315551757812
1697446761.3781023,20480,-717.8965454101562
1697446822.6210675,24576,-652.6010131835938
1697446882.3285105,28672,-579.039306640625
1697446963.2585998,32768,-601.0018920898438
1697447028.790227,36864,-524.9747314453125
1697447097.3361065,40960,-469.9605407714844
1697447158.8491066,45056,-451.0010986328125
1697447243.098189,49152,-443.6976318359375
1697447296.426312,53248,-400.1331787109375
1697447355.683525,57344,-337.3870849609375
1697447408.915714,61440,-296.7113037109375
1697447460.749983,65536,-289.6146240234375
1697447520.472475,69632,-276.7784729003906
1697447568.755609,73728,-251.12261962890625
1697447628.281893,77824,-176.81883239746094
1697447681.28159,81920,-145.60781860351562
1697447733.4013786,86016,-117.31600189208984
1697447791.5582817,90112,-95.33592987060547
1697447841.0656548,94208,-101.70714569091797
1697447899.9267113,98304,-87.83654022216797
1697447951.5303535,102400,-88.66059875488281
1697448012.9193413,106496,-84.99504089355469
1697448081.5440183,110592,-87.85939025878906
1697448138.1527052,114688,-76.95075988769531
1697448218.4196682,118784,-75.30262756347656
1697448277.8277924,122880,-61.226356506347656
1697448327.1474829,126976,-51.546810150146484
1697448386.4586952,131072,-45.355594635009766
1697448437.1428158,135168,-43.13230514526367
1697448491.9236615,139264,-43.89759826660156
1697448548.9447253,143360,-40.601924896240234
1697448597.8279731,147456,-40.64812469482422
1697448657.2200325,151552,-40.42311477661133
1697448708.210218,155648,-62.0159912109375
1697448761.2026498,159744,-60.344478607177734
1697448821.2904963,163840,-72.9959716796875
1697448869.915033,167936,-77.20039367675781
1697448928.2056766,172032,-67.17645263671875
1697448983.083496,176128,-51.68210220336914
1697449034.1357396,180224,-43.42571258544922
1697449092.9682922,184320,-22.670419692993164
1697449142.061239,188416,1.209674596786499
1697449200.7444253,192512,-22.941913604736328
1697449253.6546214,196608,-12.195513725280762
1697449306.838227,200704,-30.626026153564453
1697449367.446847,204800,-40.89784622192383
1697449416.6942186,208896,-43.250736236572266
1697449475.6188717,212992,-22.951187133789062
1697449528.0713358,217088,-3.4182331562042236
1697449581.5316367,221184,-3.9929065704345703
1697449642.3358505,225280,19.99041175842285
1697449691.752577,229376,4.695356369018555
1697449750.159956,233472,21.361616134643555
1697449803.6214628,237568,22.906896591186523
1697449854.4762125,241664,17.11055564880371
1697449915.8725224,245760,7.682135105133057
1697449964.4223666,249856,1.7736566066741943
1697450021.8117645,253952,14.292994499206543
1697450075.9017391,258048,17.71134376525879
1697450126.6834526,262144,24.40843963623047
1697450187.9308949,266240,37.06331253051758
1697450237.1269834,270336,41.0272102355957
1697450294.375625,274432,42.32416534423828
1697450348.985985,278528,38.29719161987305
1697450399.9434667,282624,15.927096366882324
1697450461.7715483,286720,22.05419158935547
1697450511.2279568,290816,20.662353515625
1697450568.5850132,294912,19.748687744140625
1697450624.6849468,299008,23.103816986083984
1697450675.3492868,303104,42.70690155029297
1697450736.6038883,307200,41.18878173828125
1697450786.1848257,311296,40.434600830078125
1697450841.634951,315392,59.51945495605469
1697450898.143554,319488,42.41800308227539
1697450948.1254117,323584,48.94060516357422
1697451012.0226748,327680,42.1667594909668
1697451062.6885188,331776,28.8869571685791
1697451123.5994122,335872,38.80975341796875
1697451179.7427437,339968,36.09017562866211
1697451235.4301057,344064,39.58857345581055
1697451296.5684445,348160,24.792980194091797
1697451345.498965,352256,23.265844345092773
1697451405.9149306,356352,37.30335998535156
1697451456.2114284,360448,34.22921371459961
1697451511.2220557,364544,54.838165283203125
1697451568.6621883,368640,39.26078796386719
1697451619.1545365,372736,58.49666213989258
1697451678.727628,376832,44.14162826538086
1697451730.0195522,380928,59.74980926513672
1697451784.3520527,385024,48.90557861328125
1697451843.7397003,389120,27.447431564331055
1697451893.2043812,393216,35.450767517089844
1697451952.0943573,397312,65.14108276367188
1697452005.9722788,401408,60.86138916015625
1697452057.0993724,405504,57.3872184753418
1697452118.4607859,409600,58.598388671875
1697452166.8282106,413696,58.67459487915039
1697452223.8551064,417792,74.02327728271484
1697452278.65509,421888,74.92212677001953
1697452329.4031754,425984,70.65677642822266
1697452391.497161,430080,70.28256225585938
1697452439.1911802,434176,76.90687561035156
1697452495.8873427,438272,56.00990295410156
1697452549.3665435,442368,29.487356185913086
1697452600.2175255,446464,49.261417388916016
1697452660.8369603,450560,27.65245819091797
1697452709.688032,454656,76.46923828125
1697452767.7342,458752,74.25936126708984
1697452821.4619362,462848,67.44735717773438
1697452872.656643,466944,77.51204681396484
1697452934.0575843,471040,91.57768249511719
1697452982.7535362,475136,95.14041900634766
1697453039.9796627,479232,89.5682373046875
1697453093.726465,483328,87.44280242919922
1697453144.2303774,487424,92.21327209472656
1697453205.5644252,491520,98.00566101074219
1697453253.7678049,495616,94.88870239257812
1697453311.8515148,499712,92.5633544921875
1697453365.451175,503808,101.6959457397461
1697453416.1070375,507904,84.75210571289062
1697453477.464513,512000,77.74920654296875
1697453525.8104527,516096,82.46761322021484
1697453583.0539415,520192,79.54138946533203
1697453637.547804,524288,75.45195007324219
1697453687.9196405,528384,59.354679107666016
1697453750.0718699,532480,38.768428802490234
1697453798.774819,536576,33.16245651245117
1697453855.9460444,540672,32.03209686279297
1697453912.2124126,544768,30.644182205200195
1697453962.5472882,548864,-0.25579825043678284
1697454023.6453803,552960,-3.8931145668029785
1697454072.7787719,557056,0.40662088990211487
1697454128.1476507,561152,12.120691299438477
1697454185.3855605,565248,-8.872127532958984
1697454234.7790205,569344,-30.30670738220215
1697454295.127633,573440,-62.399925231933594
1697454344.8555593,577536,-40.96570587158203
1697454399.8205855,581632,-29.002655029296875
1697454457.463777,585728,-14.71589183807373
1697454513.9718502,589824,-14.471790313720703
1697454584.876986,593920,7.380150318145752
1697454643.991682,598016,-11.989234924316406
1697454726.0236075,602112,10.27108383178711
1697454788.1358645,606208,14.253134727478027
1697454857.6680121,610304,19.582962036132812
1697454907.9051192,614400,20.77046012878418
1697454998.8017578,618496,16.2982120513916
1697455060.5255568,622592,20.170547485351562
1697455125.9942646,626688,48.950775146484375
1697455186.143379,630784,19.140443801879883
1697455277.7356732,634880,12.900185585021973
1697455327.9774632,638976,8.026914596557617
1697455402.4644637,643072,9.12878131866455
1697455463.6456769,647168,22.078411102294922
1697455548.943657,651264,50.61721420288086
1697455602.687872,655360,63.583763122558594
1697455681.43004,659456,62.81303024291992
1697455730.6946669,663552,65.8022232055664
1697455811.4170477,667648,64.37635803222656
