Wall time,Step,Value
1699108936.5670743,0,1148.489013671875
1699108984.2050714,5000,1065.0850830078125
1699109033.9785304,10000,989.9625244140625
1699109087.559131,15000,975.2208862304688
1699109139.6243346,20000,914.6355590820312
1699109190.9462004,25000,915.8165893554688
1699109247.201567,30000,904.8657836914062
1699109300.48662,35000,881.9947509765625
1699109357.813469,40000,890.1435546875
1699109413.178234,45000,835.7225952148438
1699109468.3836505,50000,832.6094360351562
1699109524.0553358,55000,795.5511474609375
1699109580.2798126,60000,875.0624389648438
1699109636.0606887,65000,894.46923828125
1699109689.4668744,70000,920.0059814453125
1699109744.2578247,75000,883.6102905273438
1699109803.606276,80000,787.5115356445312
1699109856.4492896,85000,894.4586791992188
1699109907.4130664,90000,834.841796875
1699109962.248424,95000,720.7474975585938
1699110015.325275,100000,774.8123168945312
1699110074.8510926,105000,741.7097778320312
1699110133.972466,110000,748.8895874023438
1699110193.2597866,115000,757.2100219726562
1699110252.204178,120000,749.4237670898438
1699110306.4483676,125000,777.7937622070312
1699110364.9803293,130000,736.4624633789062
1699110426.80289,135000,726.1167602539062
1699110486.015889,140000,724.9034423828125
1699110539.6215,145000,753.6742553710938
1699110600.808353,150000,752.344970703125
1699110657.2620714,155000,722.0548706054688
1699110710.9894807,160000,774.8046264648438
1699110767.1704943,165000,765.4671020507812
1699110820.9443707,170000,779.0504150390625
1699110875.7786977,175000,749.5650024414062
1699110932.6912477,180000,747.1144409179688
1699110984.0183966,185000,776.3245849609375
1699111039.8997,190000,811.7557373046875
1699111101.027496,195000,777.5413208007812
1699111153.59619,200000,827.9645385742188
1699111210.5769503,205000,835.8370971679688
1699111268.7939022,210000,839.8034057617188
1699111322.6170328,215000,881.535400390625
1699111381.506091,220000,848.067138671875
1699111435.959946,225000,847.388427734375
1699111487.7766993,230000,848.2927856445312
1699111544.0828826,235000,829.4307861328125
1699111605.881361,240000,880.6586303710938
1699111662.0568337,245000,843.7205810546875
1699111720.253779,250000,930.3096923828125
1699111779.1146102,255000,912.0162963867188
1699111836.333696,260000,851.8539428710938
1699111895.112966,265000,855.0745239257812
1699111957.683351,270000,932.1370849609375
