Wall time,Step,Value
1699109025.4341881,0,127.24805450439453
1699109070.2658482,5000,125.987060546875
1699109109.2851129,10000,128.0771484375
1699109145.372087,15000,125.67889404296875
1699109183.138619,20000,124.94813537597656
1699109221.51697,25000,121.10416412353516
1699109259.847787,30000,122.50430297851562
1699109298.6619928,35000,117.38059997558594
1699109339.1039186,40000,123.41751861572266
1699109379.087985,45000,120.75130462646484
1699109416.6047714,50000,117.71068572998047
1699109458.6743114,55000,117.81934356689453
1699109505.8945994,60000,126.38114929199219
1699109545.5565376,65000,121.45952606201172
1699109587.684198,70000,128.24395751953125
1699109630.1046796,75000,126.5381088256836
1699109674.0205436,80000,132.573974609375
1699109719.9865835,85000,133.4261474609375
1699109758.196427,90000,136.0176239013672
1699109799.5349603,95000,136.4698028564453
1699109839.2730298,100000,135.0418243408203
1699109878.1140535,105000,138.31918334960938
1699109916.8805454,110000,142.5657196044922
1699109958.7183018,115000,137.2901611328125
1699109998.8532329,120000,142.48997497558594
1699110037.9795973,125000,136.82528686523438
1699110076.8347697,130000,136.79806518554688
1699110118.1405668,135000,139.44073486328125
1699110157.773726,140000,143.32656860351562
1699110195.864489,145000,139.18807983398438
1699110237.0820029,150000,139.36050415039062
1699110276.6140246,155000,142.0289764404297
1699110317.3763447,160000,144.56556701660156
1699110356.955357,165000,140.10244750976562
1699110396.4817846,170000,138.07772827148438
1699110434.1705077,175000,138.7657928466797
1699110476.8597846,180000,142.90695190429688
1699110515.7709794,185000,139.35400390625
1699110556.249671,190000,142.33644104003906
1699110597.4140673,195000,141.33004760742188
1699110639.3191044,200000,139.45582580566406
1699110678.5668123,205000,141.1874542236328
1699110715.5077822,210000,143.60374450683594
1699110759.823251,215000,144.95948791503906
1699110797.543104,220000,141.80467224121094
1699110833.6311295,225000,141.43218994140625
1699110874.6115782,230000,142.97467041015625
1699110917.2664673,235000,143.6416015625
1699110954.4003325,240000,145.3214569091797
1699110991.9816413,245000,146.0687713623047
1699111031.1050425,250000,147.91537475585938
1699111070.1495647,255000,142.68197631835938
1699111108.3492587,260000,139.56570434570312
1699111148.5677867,265000,137.25942993164062
1699111187.6013935,270000,142.2236328125
1699111225.103774,275000,144.24356079101562
1699111264.3461843,280000,141.94956970214844
1699111308.6301506,285000,140.71829223632812
1699111352.387996,290000,138.7589569091797
1699111390.345755,295000,141.984375
1699111428.2407153,300000,140.90379333496094
1699111469.979954,305000,141.70176696777344
1699111508.1723464,310000,140.39501953125
1699111552.0875626,315000,142.61935424804688
1699111592.5003192,320000,141.15252685546875
1699111637.5530155,325000,141.61387634277344
1699111685.2860982,330000,142.36244201660156
1699111724.6955717,335000,138.6285400390625
1699111771.4579535,340000,140.96437072753906
1699111813.894825,345000,142.32435607910156
1699111854.2589595,350000,141.93087768554688
1699111894.0423846,355000,144.34304809570312
1699111939.8635511,360000,142.48043823242188
1699111980.9440112,365000,144.687744140625
1699112024.7208924,370000,142.62950134277344
1699112071.7383823,375000,141.84983825683594
1699112115.1944096,380000,144.90890502929688
1699112169.6603267,385000,143.70619201660156
1699112212.5062764,390000,143.54299926757812
1699112258.9234638,395000,144.87063598632812
1699112302.1857646,400000,139.99984741210938
1699112348.29723,405000,142.1746063232422
1699112391.5353055,410000,142.48486328125
1699112435.6488388,415000,141.47821044921875
1699112484.40003,420000,141.88247680664062
1699112528.4996278,425000,142.9453582763672
1699112571.7875476,430000,141.36216735839844
1699112609.4030905,435000,143.59091186523438
1699112653.308619,440000,139.96868896484375
1699112694.715473,445000,142.74534606933594
1699112736.4291685,450000,144.7071533203125
1699112778.4044638,455000,141.20631408691406
1699112821.0564692,460000,142.38034057617188
1699112865.5986252,465000,142.53152465820312
1699112913.3841434,470000,142.93865966796875
1699112956.5730045,475000,141.12135314941406
1699112993.8559487,480000,140.8121795654297
1699113034.2179117,485000,141.6568145751953
1699113078.0730116,490000,138.598388671875
1699113118.423733,495000,142.9700469970703
1699113162.8610861,500000,143.94146728515625
1699113201.9127858,505000,143.4300079345703
1699113244.7717152,510000,140.6583709716797
1699113282.4063907,515000,136.025390625
1699113323.945685,520000,140.63999938964844
1699113369.7961192,525000,141.06040954589844
1699113412.813585,530000,141.737060546875
1699113451.8436081,535000,138.0703887939453
1699113493.2304053,540000,139.0657958984375
1699113533.5927315,545000,142.2544403076172
1699113574.1983232,550000,142.2912139892578
1699113612.7194262,555000,139.30828857421875
1699113650.9664207,560000,144.38348388671875
1699113691.479626,565000,141.47848510742188
1699113732.6023455,570000,144.79173278808594
1699113776.4585967,575000,140.9799346923828
1699113816.80369,580000,137.13992309570312
1699113863.8670487,585000,140.152099609375
1699113906.7273164,590000,141.8352508544922
1699113944.038339,595000,141.13197326660156
1699113984.5606303,600000,141.98129272460938
1699114023.735295,605000,138.3340301513672
1699114066.1380494,610000,140.13677978515625
1699114110.688137,615000,139.20269775390625
1699114151.8470917,620000,140.23219299316406
1699114193.7042332,625000,139.74005126953125
1699114235.3607092,630000,144.3625946044922
1699114274.0437558,635000,140.75900268554688
1699114312.9521534,640000,140.52540588378906
1699114358.1603053,645000,140.3585968017578
1699114401.093822,650000,141.7877197265625
1699114446.1577625,655000,140.68701171875
1699114486.7875597,660000,144.451904296875
1699114528.637255,665000,141.81394958496094
1699114569.7135887,670000,150.21739196777344
1699114611.3405719,675000,146.123046875
1699114652.2438369,680000,143.20623779296875
1699114691.3611887,685000,141.46319580078125
1699114733.489138,690000,143.890625
1699114773.3210483,695000,142.51031494140625
1699114815.4257958,700000,143.29090881347656
1699114856.8622797,705000,142.25123596191406
1699114895.3800502,710000,142.006591796875
1699114934.8441453,715000,139.74546813964844
1699114976.7641025,720000,142.13284301757812
1699115016.778076,725000,139.58953857421875
1699115056.4447498,730000,140.5469970703125
1699115099.9932678,735000,140.58534240722656
1699115144.0104992,740000,138.99571228027344
1699115193.1071134,745000,139.64991760253906
1699115233.4862576,750000,142.996337890625
1699115271.915621,755000,140.05450439453125
1699115310.945479,760000,141.8140411376953
