Wall time,Step,Value
1697508273.329168,0,125.73284912109375
1697508297.7748291,4096,129.373779296875
1697508320.325764,8192,126.27767181396484
1697508342.9959443,12288,119.36723327636719
1697508367.5227492,16384,120.5201416015625
1697508398.7106378,20480,126.37722778320312
1697508424.1346061,24576,121.03640747070312
1697508447.4353304,28672,120.55439758300781
1697508471.1997974,32768,118.22467041015625
1697508495.48337,36864,117.86322784423828
1697508527.0273345,40960,118.77772521972656
1697508554.8391867,45056,120.07172393798828
1697508577.750352,49152,119.67317962646484
1697508600.547144,53248,122.89823150634766
1697508623.5382302,57344,124.63089752197266
1697508646.6927543,61440,125.97480010986328
1697508670.0869942,65536,129.2739715576172
1697508701.459781,69632,131.1400604248047
1697508728.7518868,73728,134.2316131591797
1697508753.1783955,77824,135.5646209716797
1697508777.7040832,81920,142.75282287597656
1697508802.240343,86016,141.2292938232422
1697508826.2954624,90112,141.68270874023438
1697508849.7813697,94208,144.39141845703125
1697508873.2354965,98304,146.15675354003906
1697508896.7023706,102400,144.15032958984375
1697508919.9067402,106496,147.89788818359375
1697508944.0236056,110592,148.92701721191406
1697508969.3204732,114688,149.129638671875
1697508999.4247603,118784,149.60340881347656
1697509028.7016232,122880,147.40457153320312
1697509053.453634,126976,146.0018310546875
1697509076.7566478,131072,139.72549438476562
1697509099.9675648,135168,146.15370178222656
1697509123.4278612,139264,145.22076416015625
1697509146.9049761,143360,143.64710998535156
1697509170.4423892,147456,145.70123291015625
1697509193.9050164,151552,144.4037628173828
1697509217.569288,155648,142.0342559814453
1697509241.2413838,159744,140.67108154296875
1697509264.9017143,163840,139.77175903320312
1697509288.3706496,167936,139.96543884277344
1697509312.095687,172032,138.68116760253906
1697509335.590987,176128,136.57090759277344
1697509358.9662,180224,140.1361846923828
1697509382.2309175,184320,137.3967742919922
1697509406.0463505,188416,135.62362670898438
1697509429.5893562,192512,131.6981658935547
1697509453.2015042,196608,134.8555450439453
1697509476.6476853,200704,135.17800903320312
1697509500.3277867,204800,129.44700622558594
1697509523.9721072,208896,129.32936096191406
1697509547.6490164,212992,130.69871520996094
1697509571.2427838,217088,131.26223754882812
1697509594.985246,221184,129.39501953125
1697509618.8193257,225280,129.7060546875
1697509642.559353,229376,128.96237182617188
1697509666.9638274,233472,128.78770446777344
1697509690.8826265,237568,132.22836303710938
1697509714.63497,241664,129.32327270507812
1697509738.424969,245760,130.5994873046875
1697509762.7087777,249856,131.96388244628906
1697509785.8669105,253952,131.31333923339844
1697509809.5207772,258048,132.39178466796875
1697509833.0826664,262144,132.9393768310547
1697509856.8895817,266240,131.82852172851562
1697509880.8165283,270336,135.44952392578125
1697509907.1636217,274432,134.1425018310547
1697509936.790932,278528,134.4446258544922
1697509965.0223851,282624,134.00990295410156
1697509988.4187715,286720,137.3355255126953
1697510011.820962,290816,138.19898986816406
1697510035.1839988,294912,136.01773071289062
1697510059.7331362,299008,134.42791748046875
1697510084.1358068,303104,136.14645385742188
1697510108.1379864,307200,136.74188232421875
1697510131.93971,311296,136.91357421875
1697510155.692989,315392,135.3797607421875
1697510184.7322834,319488,137.58407592773438
1697510214.496054,323584,138.2565155029297
1697510241.0868697,327680,135.67845153808594
1697510266.3580027,331776,137.1365966796875
1697510292.0540578,335872,136.16217041015625
1697510317.4036572,339968,136.19094848632812
1697510343.2932615,344064,138.29469299316406
1697510374.3303828,348160,137.99343872070312
1697510408.2295308,352256,140.2036895751953
1697510441.54093,356352,140.72564697265625
