Wall time,Step,Value
1697472367.86946,0,-339.2253723144531
1697472421.239296,4096,-238.59129333496094
1697472461.4269373,8192,-281.74847412109375
1697472516.497009,12288,-273.9620666503906
1697472559.0659513,16384,-273.6967468261719
1697472605.972636,20480,-259.5376281738281
1697472647.9731107,24576,-268.1321716308594
1697472700.4981227,28672,-260.7861328125
1697472748.217935,32768,-249.16769409179688
1697472793.5359159,36864,-224.19793701171875
1697472837.7892492,40960,-227.3819122314453
1697472887.0254362,45056,-199.28451538085938
1697472937.0541933,49152,-127.49136352539062
1697472979.4490943,53248,-207.38070678710938
1697473026.535642,57344,-123.5811996459961
1697473071.4659417,61440,-128.5500030517578
1697473125.2901804,65536,-59.59684371948242
1697473164.752263,69632,-55.453460693359375
1697473214.8111002,73728,-50.11022186279297
1697473257.6541266,77824,-41.193546295166016
1697473313.9316933,81920,-41.782203674316406
1697473353.2256029,86016,-40.6209602355957
1697473402.545397,90112,-23.944345474243164
1697473443.097146,94208,-12.784775733947754
1697473497.8700979,98304,-16.876495361328125
1697473541.3961234,102400,-14.103008270263672
1697473588.4380746,106496,-24.197622299194336
1697473630.7815447,110592,-12.440752029418945
1697473682.5407076,114688,-21.049205780029297
1697473730.016821,118784,-25.91415786743164
1697473774.658401,122880,-4.241398334503174
1697473819.0424147,126976,-15.759288787841797
1697473867.9766357,131072,-24.28069496154785
1697473919.3698723,135168,-14.337583541870117
1697473961.7615466,139264,-27.13336753845215
1697474008.4233758,143360,-17.248991012573242
1697474054.0643015,147456,-15.11701488494873
1697474106.4228547,151552,-22.697248458862305
1697474150.7246387,155648,-18.618911743164062
1697474194.7369614,159744,-2.572709798812866
1697474231.4454372,163840,-17.290660858154297
1697474282.7081847,167936,-15.751630783081055
1697474319.2403238,172032,-0.35571280121803284
1697474361.0726671,176128,-0.7538600564002991
1697474398.8134282,180224,41.95548629760742
1697474441.3614385,184320,26.544677734375
1697474488.2749562,188416,-5.4667158126831055
1697474523.2807114,192512,-19.37464714050293
1697474568.8090243,196608,-5.772655487060547
1697474603.8405545,200704,-23.159027099609375
1697474654.021337,204800,1.214065670967102
1697474693.1773384,208896,-15.403656005859375
1697474732.372448,212992,-18.348554611206055
1697474772.9982789,217088,1.2915632724761963
1697474812.304477,221184,-15.533929824829102
1697474861.9704685,225280,-21.336191177368164
1697474897.007824,229376,-17.957687377929688
1697474942.2944493,233472,-23.167787551879883
1697474977.4285114,237568,11.359685897827148
1697475024.5106335,241664,6.579659461975098
1697475067.3903553,245760,0.2573239207267761
1697475104.776352,249856,19.05248260498047
1697475147.8690026,253952,27.106748580932617
1697475185.6194205,258048,4.90099573135376
1697475236.2408764,262144,-2.9643561840057373
1697475272.1445565,266240,-13.941479682922363
1697475313.825611,270336,24.58816909790039
1697475351.9000838,274432,21.05862045288086
1697475395.1964507,278528,54.94700241088867
1697475442.1378815,282624,28.01570701599121
1697475477.507788,286720,37.22560119628906
1697475522.5515468,290816,42.40679931640625
1697475557.4443007,294912,50.137451171875
1697475607.5082629,299008,49.871273040771484
1697475646.3621674,303104,28.348649978637695
1697475684.6486425,307200,-4.332887172698975
1697475725.5659668,311296,-5.641392707824707
1697475764.0368407,315392,-11.748631477355957
1697475814.3307729,319488,-1.140800952911377
1697475849.0891118,323584,-6.10997200012207
1697475892.4239626,327680,1.6322015523910522
1697475929.4399688,331776,9.537343978881836
1697475973.8354604,335872,20.55382537841797
1697476019.6958294,339968,1.2180440425872803
1697476055.8886065,344064,55.68635177612305
1697476099.9011827,348160,56.99918746948242
1697476135.4651573,352256,49.742919921875
1697476185.797044,356352,61.00574493408203
1697476224.4827697,360448,56.780555725097656
1697476264.38066,364544,57.07310485839844
1697476304.0218663,368640,81.39020538330078
1697476343.9595687,372736,70.64701080322266
1697476392.824885,376832,48.46168518066406
1697476427.6531384,380928,65.40117645263672
1697476472.880778,385024,65.37096405029297
1697476508.3256943,389120,80.51831817626953
1697476555.84295,393216,82.07099914550781
1697476598.9849303,397312,93.95197296142578
1697476637.0623205,401408,80.19576263427734
1697476679.4297423,405504,77.77619171142578
