Wall time,Step,Value
1697508273.3291197,0,-57.92097854614258
1697508297.7747815,4096,-48.61142349243164
1697508320.3257098,8192,-45.82202911376953
1697508342.995896,12288,-38.2424201965332
1697508367.5226889,16384,-43.10145950317383
1697508398.7105887,20480,-44.25038146972656
1697508424.1345553,24576,-42.7379035949707
1697508447.4352803,28672,-41.06608963012695
1697508471.1997478,32768,-42.588829040527344
1697508495.4833152,36864,-45.423301696777344
1697508527.0272884,40960,-43.17014694213867
1697508554.839142,45056,-47.37511444091797
1697508577.750308,49152,-43.003753662109375
1697508600.5470977,53248,-36.095951080322266
1697508623.5381863,57344,-36.59638595581055
1697508646.6927085,61440,-34.97137451171875
1697508670.0869496,65536,-33.72754669189453
1697508701.459733,69632,-29.742938995361328
1697508728.7518382,73728,-27.590557098388672
1697508753.17835,77824,-22.1569766998291
1697508777.7040343,81920,-12.15627384185791
1697508802.2402873,86016,-7.076276779174805
1697508826.2954175,90112,-7.214177131652832
1697508849.781321,94208,-1.863555908203125
1697508873.2354426,98304,1.6949694156646729
1697508896.7023067,102400,3.0654006004333496
1697508919.9066954,106496,7.420337200164795
1697508944.023557,110592,14.686470985412598
1697508969.3204236,114688,9.38652515411377
1697508999.4247005,118784,15.487250328063965
1697509028.701564,122880,22.0966854095459
1697509053.4535813,126976,22.756690979003906
1697509076.7566,131072,28.776288986206055
1697509099.9675107,135168,29.814945220947266
1697509123.4278126,139264,34.830474853515625
1697509146.904903,143360,35.920936584472656
1697509170.4423358,147456,34.78641128540039
1697509193.9049454,151552,36.69088363647461
1697509217.5692341,155648,39.682151794433594
1697509241.2413301,159744,44.465850830078125
1697509264.9016418,163840,46.04681396484375
1697509288.3706012,167936,46.38412094116211
1697509312.095638,172032,50.1661262512207
1697509335.5909393,176128,53.91305160522461
1697509358.9661462,180224,49.77687454223633
1697509382.2308695,184320,50.88132858276367
1697509406.0462973,188416,53.499446868896484
1697509429.5893083,192512,59.17547607421875
1697509453.2014446,196608,57.853050231933594
1697509476.647637,200704,54.74103927612305
1697509500.3277388,204800,62.85175323486328
1697509523.9720597,208896,62.94902801513672
1697509547.6489174,212992,62.07558059692383
1697509571.2427351,217088,62.12337875366211
1697509594.985191,221184,64.413330078125
1697509618.819273,225280,63.44480895996094
1697509642.5593054,229376,64.5719985961914
1697509666.9637783,233472,63.37608337402344
1697509690.8825767,237568,59.188358306884766
1697509714.634922,241664,64.75344848632812
1697509738.4248407,245760,62.46444320678711
1697509762.7087317,249856,59.96952819824219
1697509785.8668578,253952,62.42192840576172
1697509809.5207224,258048,61.73552703857422
1697509833.082619,262144,63.29771041870117
1697509856.889528,266240,62.555763244628906
1697509880.8164747,270336,62.0367546081543
1697509907.1635716,274432,64.21517944335938
1697509936.7908804,278528,64.70375061035156
1697509965.0223377,282624,66.56291198730469
1697509988.4187229,286720,64.78984832763672
1697510011.8208997,290816,66.00152587890625
1697510035.1839514,294912,67.46381378173828
1697510059.733077,299008,70.43270111083984
1697510084.1357594,303104,67.07962036132812
1697510108.1379392,307200,67.8639144897461
1697510131.9396634,311296,66.71207427978516
1697510155.6929157,315392,68.94236755371094
1697510184.7322369,319488,67.40364074707031
1697510214.4960074,323584,68.2000961303711
1697510241.0868108,327680,69.3299789428711
1697510266.3579493,331776,69.97144317626953
1697510292.0539997,335872,69.87810516357422
1697510317.4036002,339968,68.59270477294922
1697510343.2932038,344064,66.2447280883789
1697510374.330315,348160,70.76563262939453
1697510408.2294734,352256,69.91600036621094
1697510441.5408828,356352,69.98188781738281
1697510466.9463992,360448,71.16466522216797
1697510490.9974008,364544,72.33452606201172
1697510515.1258895,368640,72.33545684814453
1697510539.4854746,372736,74.1419677734375
1697510563.9058335,376832,75.34683990478516
1697510588.4738185,380928,73.54993438720703
1697510617.892924,385024,69.83477020263672
1697510648.3568025,389120,72.71005249023438
1697510671.9886606,393216,72.70524597167969
1697510695.248761,397312,72.2514419555664
1697510718.5285344,401408,74.6270980834961
1697510741.8948293,405504,72.35630798339844
1697510765.2872007,409600,72.21317291259766
1697510788.9542527,413696,74.42521667480469
1697510812.809758,417792,73.57160186767578
1697510843.2620988,421888,73.82958984375
1697510872.5915315,425984,74.70205688476562
1697510906.6057706,430080,72.44496154785156
1697510941.8577678,434176,72.33679962158203
1697510969.2630541,438272,73.72100830078125
1697511001.7994063,442368,74.4141845703125
1697511030.8003364,446464,74.0397720336914
1697511066.2177663,450560,76.79212951660156
1697511102.211852,454656,74.3058853149414
1697511127.4625654,458752,75.60964965820312
1697511161.3040671,462848,76.01739501953125
1697511189.4064627,466944,73.29039764404297
1697511224.9383662,471040,73.96369934082031
1697511257.9567652,475136,72.68119049072266
1697511284.2128348,479232,73.41271209716797
1697511310.8760245,483328,74.6974105834961
1697511335.4504497,487424,74.71907806396484
1697511365.7564912,491520,74.2454605102539
1697511396.61584,495616,70.89141082763672
1697511429.570658,499712,71.6689682006836
1697511465.8907397,503808,70.50944519042969
1697511494.6324885,507904,72.64063262939453
1697511526.1151617,512000,72.95494842529297
1697511556.0923994,516096,74.74415588378906
1697511590.093531,520192,73.19709014892578
1697511626.7571285,524288,75.57344818115234
1697511652.315607,528384,70.55068969726562
1697511685.0004692,532480,76.34750366210938
1697511712.9579098,536576,74.8260498046875
1697511748.2167456,540672,76.57521057128906
1697511783.7586622,544768,76.65715789794922
